symbol,security,gics_sector,marketcap,Consecutive_Revenue_Growth_Years,Consecutive_EPS_Growth_Years,Consecutive_Profitable_Years,Consecutive_Positive_FCF_Years,Consecutive_ROE_Above_15pct_Years,CPI,Core_CPI,Unemployment_Rate,NFP,Real_GDP,Consumer_Sentiment,Growth_Score,Inflation_Score,Labor_Heat_Score,Macro_Regime_Score,Investment_Signal,Market_Regime,latest_price,total_return_10y,cagr_10y,volatility,momentum_12m
CHD,Church & Dwight,Consumer Staples,19868362075.0,6,0,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,85.16000366210938,0.9857760754382321,0.07103895701503093,0.21626871975566703,-0.22848336853467033
CI,Cigna,Health Care,72516645270.0,7,4,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,277.2799987792969,1.0542303123123102,0.07467651527190267,0.3071059949136787,-0.17229851110657646
CINF,Cincinnati Financial,Financials,26009846302.0,5,3,8,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,167.58999633789062,1.7424315932587664,0.10619471947100778,0.2875877939517634,0.04999684040488317
CTAS,Cintas,Industrials,73204034064.0,7,5,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,186.02000427246094,7.124031519171696,0.23314611095278526,0.2655092065023589,-0.17861083909661934
CSCO,Cisco,Information Technology,301231449483.0,6,4,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,76.94000244140625,1.823486328125,0.10942280602872212,0.25169346850863533,0.2911562719313885
C,Citigroup,Financials,178371943391.0,4,0,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,103.5999984741211,0.915326274392041,0.0671755644629517,0.33489813976284183,0.48530463762180776
CFG,Citizens Financial Group,Financials,22672576023.0,5,5,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,54.099998474121094,1.0315433788606891,0.07348321189318407,0.38498908476723037,0.1247401286972627
CLX,Clorox,Consumer Staples,12888446845.0,0,0,9,9,8,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,107.94000244140625,-0.13161705718976813,-0.014018854025043104,0.2372404970140821,-0.3550044905607046
CME,CME Group,Financials,99409283645.0,0,0,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,281.4599914550781,1.8823347368866803,0.11171465317942975,0.24000228708596155,0.20081911424548804
CMS,CMS Energy,Utilities,22610958540.0,7,5,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,75.44000244140625,1.154197642926694,0.0797973257439426,0.20674680007471413,0.070830457194059
KO,Coca-Cola Company (The),Consumer Staples,312253786059.0,4,4,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,73.12000274658203,0.7156265738871166,0.055484615777819934,0.1816230673791366,0.1327652872138918
CTSH,Cognizant,Information Technology,36159873757.0,7,0,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,77.70999908447266,0.2033136711232506,0.01868799333710358,0.2827213402908587,-0.04132739421438503
COIN,Coinbase,Financials,69020727070.0,2,0,2,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,272.82000732421875,-0.16894112239949155,-0.039228311955105344,0.8664324073596841,-0.06979440357433053
CL,Colgate-Palmolive,Consumer Staples,63824222108.0,5,0,9,9,8,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,80.38999938964844,0.22396466224305822,0.020423599086348165,0.19363753747612425,-0.1676330724214219
CMCSA,Comcast,Communication Services,96417448602.0,5,0,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,26.690000534057617,-0.12290501917878838,-0.013033702850192008,0.2574887290236915,-0.3740618922115404
CAG,Conagra Brands,Consumer Staples,8380720750.0,0,0,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,17.850000381469727,-0.4395980884680828,-0.056287672886700335,0.25686413235404404,-0.35067295270684273
COP,ConocoPhillips,Energy,108199489970.0,5,0,7,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,88.69000244140625,0.6408881349362543,0.050791942415313374,0.3869658168547951,-0.16941371553375606
ED,Consolidated Edison,Utilities,35703750343.0,5,5,10,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,100.36000061035156,0.6148028663935308,0.04910873173551544,0.21147168575025715,-0.013175972252708945
STZ,Constellation Brands,Consumer Staples,23121011819.0,0,0,8,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,136.3800048828125,-0.027662838842007376,-0.0028024843267483446,0.2650355142456469,-0.41618150120091113
CEG,Constellation Energy,Utilities,110583478778.0,3,2,4,2,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,364.3599853515625,7.675237746465774,0.7507627885452681,0.4918998548535225,0.3660254577436306
COO,Cooper Companies (The),Health Care,15111466085.0,7,4,9,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,77.93000030517578,1.1314188117654913,0.07864958989330395,0.2780958676997833,-0.24074434169340742
CPRT,Copart,Industrials,37654433754.0,0,0,10,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,38.97999954223633,6.900683726716527,0.2297118211646858,0.2733753076126968,-0.3890282130349403
GLW,Corning Inc.,Information Technology,70817968710.0,5,0,8,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,84.19999694824219,3.495461772883143,0.1622625648337379,0.3040421617856848,0.7541666030883789
CPAY,Corpay,Financials,20080060814.0,1,0,1,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,295.79998779296875,0.9244029332690329,0.06768042705617439,0.3226602409691155,-0.22593819947094562
CTVA,Corteva,Materials,44368563120.0,0,0,0,3,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,67.47000122070312,1.3265517662311423,0.1383559347588692,0.3339028009193684,0.06671938688858692
CSGP,CoStar Group,Real Estate,28629229532.0,9,0,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,68.80000305175781,2.288090410732637,0.12645958172077143,0.31778780271883944,-0.13913908123071528
COST,Costco,Consumer Staples,392709931437.0,5,5,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,913.5900268554688,4.6597078256641264,0.18935178706994527,0.21995599445653266,-0.05960882464696993
CTRA,Coterra,Energy,19948091862.0,0,0,4,4,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,26.84000015258789,0.4253850377767465,0.036094918730085856,0.36836826563978725,0.002240457968782028
CRWD,CrowdStrike,Information Technology,127189084055.0,5,0,0,4,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,509.1600036621094,7.778620752794989,0.3994241531984959,0.5634412111075728,0.3976393651472325
CCI,Crown Castle,Real Estate,38766341470.0,6,4,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,91.27999877929688,0.06250721555440863,0.006084065508250136,0.2538385170397865,-0.14129824874179586
CSX,CSX Corporation,Industrials,64038889917.0,5,0,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,35.36000061035156,2.7312695594628806,0.14079906622777028,0.2815197063354645,-0.03624960659958243
CMI,Cummins,Industrials,67033165182.0,0,0,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,497.9800109863281,3.961442635840579,0.17378721881939585,0.2772169620547268,0.31953679656900236
CVS,CVS Health,Health Care,98888790582.0,8,0,0,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,80.36000061035156,-0.14592407548016784,-0.01565614708106544,0.2853112864615384,0.3618031333010152
DHR,Danaher Corporation,Health Care,162529389898.0,5,4,10,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,226.77999877929688,2.500472586341513,0.13353523232897357,0.25014118185339945,-0.04142363249602199
DRI,Darden Restaurants,Consumer Discretionary,20159501230.0,0,0,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,179.5800018310547,2.197080428789101,0.12330086628176717,0.3581727183275688,0.03295942206713098
DDOG,Datadog,Information Technology,55560273472.0,6,1,3,2,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,160.00999450683594,3.2612516047380264,0.26372541771886326,0.5879390752399785,0.036401289846525575
DVA,DaVita,Health Care,8435994000.0,6,0,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,119.68000030517578,0.6385542005070455,0.05064232473199892,0.32895290223493584,-0.28744941937838875
DAY,Dayforce,Industrials,11034410699.0,0,0,1,1,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,69.0999984741211,1.2140339795299502,0.11036684010512765,0.4471270561464022,-0.1327811469695419
DECK,Deckers Brands,Consumer Discretionary,12115767967.0,4,4,8,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,88.02999877929688,9.792398588312599,0.26868627893418195,0.41924009743760143,-0.5471940891874281
DE,Deere & Company,Industrials,131712589664.0,0,0,9,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,464.489990234375,4.837501470602477,0.1930377353234365,0.29929992548043205,0.007483041873831198
DELL,Dell Technologies,Information Technology,85539312016.0,5,4,10,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,133.35000610351562,10.050181545178848,0.29543649926285176,0.4090712312471395,-0.05919288178702009
DAL,Delta Air Lines,Industrials,39615251135.0,5,0,8,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,64.0999984741211,0.3796814407502622,0.03272246637577214,0.41769018876718395,-0.0006236500765199882
DVN,Devon Energy,Energy,22538889000.0,5,0,7,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,37.060001373291016,-0.19452287056601536,-0.02140844948722087,0.5187467244209416,-0.017236746936153624
DXCM,Dexcom,Health Care,2697508899.0,7,3,7,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,63.470001220703125,1.9861210880618994,0.1156558860702468,0.48988113869112443,-0.18565564238442755
FANG,Diamondback Energy,Energy,42302641651.0,7,5,7,4,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,152.58999633789062,0.9557806062973115,0.06940936337584303,0.49502421514304173,-0.13286358311431212
DLR,Digital Realty,Real Estate,54620181784.0,8,0,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,160.1199951171875,1.220496377227903,0.08307676888152371,0.28211412713950346,-0.17472429857113025
DG,Dollar General,Consumer Staples,22382581987.0,6,5,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,109.48999786376953,0.6739029465487518,0.052888104970149064,0.3079126238868991,0.4669078075977895
DLTR,Dollar Tree,Consumer Staples,20447776161.0,0,0,9,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,110.80999755859375,0.46846009677987177,0.03918548121058074,0.36105344736729783,0.6031538361603042
D,Dominion Energy,Utilities,52601057863.0,5,5,8,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,62.77000045776367,-0.06827968088589309,-0.007050195166231288,0.23503211366542273,0.061738863190512916
DPZ,Domino's,Consumer Discretionary,13604696402.0,5,4,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,419.6300048828125,2.9046245474683645,0.14599370713124493,0.3001013078203179,-0.11266413982937229
DASH,DoorDash,Consumer Discretionary,81062201454.0,4,0,1,3,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,198.3699951171875,0.046752154858154205,0.009237484731282386,0.5813424283268199,0.1081503893885225
DOV,Dover Corporation,Industrials,25104525938.0,5,5,10,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,185.27999877929688,2.4806773477102793,0.13289231495785048,0.26830387459191907,-0.10206454362879358
DOW,Dow Inc.,Materials,16013589342.0,0,0,8,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,23.850000381469727,-0.5210843223523416,-0.10415057717199361,0.3807430993424093,-0.46452627096477583
DHI,D. R. Horton,Consumer Discretionary,42664203391.0,7,0,10,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,159.00999450683594,3.921386188435175,0.17283570475738785,0.3559374070542727,-0.05749518001906373
DTE,DTE Energy,Utilities,28259427443.0,5,5,10,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,137.02999877929688,1.0003757777703282,0.07182412918849268,0.22301482083543628,0.09230770914910691
DUK,Duke Energy,Utilities,94944658838.0,4,3,8,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,123.94000244140625,0.8291026938314838,0.06226918384940361,0.20501256867440393,0.05895421626712838
DD,DuPont,Materials,16117980714.0,0,0,0,4,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,39.77000045776367,0.2810867897114353,0.02509065669911159,0.31477742390731006,0.13371063998225297
ETN,Eaton Corporation,Industrials,128339012000.0,0,5,10,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,345.8900146484375,4.947214847935187,0.19526217240974586,0.2950309273364214,-0.08322508729447509
EBAY,eBay Inc.,Consumer Discretionary,36562280000.0,5,3,9,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,82.79000091552734,1.7979047140453184,0.10841310007833793,0.3095054584642088,0.27193125785034145
ECL,Ecolab,Materials,76133743526.0,6,5,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,275.1600036621094,1.3091641088091461,0.08732760065214173,0.2518330629218504,0.11229686405923012
EIX,Edison International,Utilities,22771697974.0,5,4,8,2,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,58.88999938964844,-0.00791781024040561,-0.0007949427154109179,0.2785954450655681,-0.32881239088830794
EW,Edwards Lifesciences,Health Care,49157213000.0,7,0,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,86.66999816894531,2.1903065317396604,0.12306253890493957,0.32811026931008547,0.2113206774603491
EA,Electronic Arts,Communication Services,50142787190.0,5,0,8,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,202.02999877929688,1.9802330144683884,0.11543561365327015,0.28939883926875576,0.22427580625758292
ELV,Elevance Health,Health Care,74218768998.0,2,0,3,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,338.260009765625,1.5944162992604438,0.10007166134311896,0.3031247782787758,-0.1584734377639473
EME,Emcor,Industrials,26986653454.0,0,0,9,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,615.0700073242188,11.203769617117938,0.2843814905718325,0.3239254894329702,0.19482103484924873
EMR,Emerson Electric,Industrials,72258716000.0,7,5,10,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,133.3800048828125,1.66760009765625,0.10313732538236331,0.2855131548271506,0.002857179570018742
ETR,Entergy,Utilities,42641072394.0,5,4,9,1,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,97.5199966430664,1.9272099853812872,0.11343418721521581,0.24039724062697157,0.25081769029304946
EOG,EOG Resources,Energy,57835569532.0,6,4,8,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,107.8499984741211,0.2927004444398924,0.026016560656754173,0.3974790110396468,-0.1862833564410249
EPAM,EPAM Systems,Information Technology,10122104896.0,8,5,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,187.0,1.3752063003504404,0.09039931301964987,0.44993713068287894,-0.24799935103971404
EQT,EQT Corporation,Energy,35908239780.0,0,0,6,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,60.86000061035156,0.953859209839933,0.06930421288864963,0.4943176433658879,0.3358208686540993
EFX,Equifax,Industrials,25950406796.0,7,0,9,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,212.3699951171875,0.9046636333380045,0.06657972852586447,0.30627966711593463,-0.1798486401681284
EQIX,Equinix,Real Estate,74682294648.0,9,4,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,753.3099975585938,1.5406745280222385,0.09777046100875664,0.2721590218681095,-0.2299491034708917
EQR,Equity Residential,Real Estate,23037744357.0,0,4,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,61.75,-0.22638436186308253,-0.025351667476404605,0.2522389223842348,-0.19909207234645254
ERIE,Erie Indemnity,Financials,13484254791.0,6,0,10,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,295.489990234375,2.0674762235820436,0.11866002699355982,0.28639313977362635,-0.32610385232911243
ESS,Essex Property Trust,Real Estate,16761146726.0,8,0,10,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,263.6199951171875,0.14225054285760197,0.013394424174716812,0.2592015077075179,-0.1489265694360371
EL,Estée Lauder Companies (The),Consumer Staples,33654042814.0,4,0,8,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,94.06999969482422,0.11828336451934418,0.01124684852855462,0.34816876495130583,0.2854604988047664
EG,Everest Group,Financials,13012778199.0,0,0,1,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,314.2900085449219,0.7040230122788411,0.054768267451292596,0.2715498955090824,-0.1889290102066532
EVRG,Evergy,Utilities,17731093371.0,5,5,7,2,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,77.6500015258789,0.8193533498279364,0.06170138542107617,0.22921447056079167,0.197563323742856
ES,Eversource Energy,Utilities,24642423044.0,5,3,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,67.18000030517578,0.3185475819274546,0.02805065650603944,0.24261463300662933,0.0566215534829182
EXC,Exelon,Utilities,46705721309.0,4,3,9,3,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,47.119998931884766,1.4189762014638339,0.09239303117093467,0.24049413304554407,0.19321339400141047
EXE,Expand Energy,Energy,27758678185.0,0,0,1,1,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,121.93000030517578,1.7101577185211387,0.2310309925423908,0.3496431314531417,0.2329861569191103
EXPE,Expedia Group,Consumer Discretionary,30527750787.0,6,2,5,0,1,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,255.69000244140625,1.0769230864572577,0.07585831930289899,0.4309926156969014,0.3726111451414911
EXPD,Expeditors International,Industrials,19333859506.0,5,6,10,10,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,146.89999389648438,2.0263698212970755,0.11715120489329389,0.24364061890380245,0.2075626144997127
EXR,Extra Space Storage,Real Estate,27666472053.0,8,0,10,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,133.1699981689453,0.5900895303754665,0.047491320605561826,0.27007800425217204,-0.2243126523168154
XOM,ExxonMobil,Energy,489064696256.0,3,5,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,115.91999816894531,0.4195443665248417,0.035669407903481165,0.2805477953819549,-0.017377325002502775
FFIV,"F5, Inc.",Information Technology,13565574724.0,6,5,10,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,239.16000366210938,1.3219417831272753,0.0879280230517725,0.2932242892449535,-0.05065097888052017
FDS,FactSet,Financials,10274368902.0,9,5,10,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,277.2699890136719,0.6355216835377708,0.05044763741443781,0.2587521618947197,-0.43527234753067623
FICO,Fair Isaac,Information Technology,41449341418.0,0,0,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,1805.8299560546875,17.958844682988847,0.34225084272181294,0.3692167786461292,-0.24201224392338427
FAST,Fastenal,Industrials,45450734194.0,6,0,10,10,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,40.400001525878906,2.982257240310124,0.1482529957453671,0.2677327281577048,-0.0392389474701208
FRT,Federal Realty Investment Trust,Real Estate,8380270811.0,7,0,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,98.7300033569336,-0.3261670729046633,-0.03872382393135143,0.2955094534156323,-0.14814493479632507
FDX,FedEx,Industrials,62995388978.0,6,0,9,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,275.67999267578125,0.7388671903008996,0.05690636307801267,0.32864640927824057,-0.09010501459047993
FIS,Fidelity National Information Services,Financials,33354767709.0,6,0,8,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,65.7699966430664,0.03298254334088169,0.0032516374494886424,0.2944748562700331,-0.22568878322747632
FITB,Fifth Third Bancorp,Financials,27980628182.0,6,5,10,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,43.459999084472656,1.1025640505108734,0.07717975749060568,0.3652998542567937,-0.09927463037362372
FSLR,First Solar,Information Technology,27884020439.0,5,3,7,4,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,272.9200134277344,3.8295880646617873,0.1706285376244001,0.5019978965278464,0.41909319381232013
FE,FirstEnergy,Utilities,27346687374.0,4,3,8,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,47.720001220703125,0.520229440859431,0.042793673169124524,0.25227320330274194,0.12866609740939827
FISV,Fiserv,Financials,32631473984.0,6,4,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,61.470001220703125,0.277431475169309,0.0247976718791334,0.3077466715010888,-0.7228084291875816
F,Ford Motor Company,Consumer Discretionary,51639101415.0,5,0,7,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,13.279999732971191,-0.07327286785241727,-0.007583834142731338,0.36896597709871554,0.19639633122362254
FTNT,Fortinet,Information Technology,59320809097.0,7,6,9,9,3,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,81.12999725341797,10.261798625260733,0.27410136402268104,0.40359443601132017,-0.1587516051473571
FTV,Fortive,Industrials,16661906425.0,4,0,8,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,53.47999954223633,0.7449940425828523,0.0610244284305006,0.26331369478196176,-0.10121635361892933
